code,is_long_permit,is_short_permit,short_pool_remain,short_fee_rate,alert_long_ratio,alert_short_ratio,im_long_ratio,im_short_ratio,mcm_long_ratio,mcm_short_ratio,mm_long_ratio,mm_short_ratio
US.DRETD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRNG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DPLS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNOW,True,True,867700.0,3.0,72.0,100.0,75.0,100.0,70.0,100.0,60.0,90.0
US.DOCN,True,True,312900.0,3.0,77.0,87.0,80.0,90.0,75.0,85.0,65.0,75.0
US.DOGZ,False,False,0.0,0.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,140.0
US.DPUKY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRGV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRUG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DNIFY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DOV,True,True,632200.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.DSGN,False,False,0.0,0.0,100.0,58.43899999999999,100.0,60.0,100.0,57.769999999999996,100.0,51.080000000000005
US.DNPLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DQJCY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DPMAY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DOYU,True,True,274300.0,3.0,90.0,97.0,90.0,100.0,90.0,95.0,80.0,85.0
US.DRCR,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNNGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRMKY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRVN,True,True,26700.0,3.0,68.0,117.0,70.0,120.0,66.7,114.99999999999999,60.0,105.0
US.DNK,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DOCO,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DOMH,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DOUG*,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DOW,True,True,3505200.0,3.0,43.0,56.99999999999999,45.0,60.0,41.699999999999996,55.00000000000001,35.0,45.0
US.DPAT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNKLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DRDBU,False,False,0.0,0.0,100.0,57.686499999999995,100.0,60.0,100.0,56.69499999999999,100.0,46.78
US.DSAQ.U,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DSFGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNTH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DOCS,True,True,850800.0,3.0,83.0,98.0,85.0,100.0,81.69999999999999,96.7,75.0,90.0
US.DRNK,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNMXU,False,False,0.0,0.0,100.0,58.1905,100.0,60.0,100.0,57.415000000000006,100.0,49.66
US.DSEEY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DSGUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNKAY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNRCQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNUT,True,True,250000.0,3.0,78.0,110.00000000000001,80.0,110.00000000000001,76.7,110.00000000000001,70.0,100.0
US.DRCT,False,False,0.0,0.0,100.0,4166.67,100.0,4166.67,100.0,4166.67,100.0,4166.67
US.DRFS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNMX,False,False,0.0,0.0,100.0,58.348,100.0,60.0,100.0,57.64,100.0,50.56
US.DOMO,False,True,211400.0,3.0,100.0,217.0,100.0,220.00000000000003,100.0,215.0,100.0,204.99999999999997
US.DSDVY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNN,False,True,2672900.0,3.0,100.0,206.99999999999997,100.0,210.0,100.0,204.99999999999997,100.0,195.0
US.DRTS,False,False,0.0,0.0,100.0,99.41,100.0,99.41,100.0,99.41,100.0,99.41
US.DNLMY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DPM,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DPRO,False,False,0.0,0.0,100.0,74.08,100.0,74.08,100.0,74.08,100.0,74.08
US.DRDB,False,False,0.0,0.0,100.0,57.86675,100.0,60.0,100.0,56.95249999999999,100.0,47.81
US.DRWN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DSACU,False,False,0.0,0.0,100.0,58.19925,100.0,60.0,100.0,57.427499999999995,100.0,49.71
US.DSGT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DNIYY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DQWS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DOC,True,True,3705400.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.DPUI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DOUG,False,False,0.0,0.0,100.0,108.23,100.0,108.23,100.0,108.23,100.0,108.23
US.DRIO,False,False,0.0,0.0,100.0,57.67775,100.0,60.0,100.0,56.682500000000005,100.0,46.73
US.DPZ,True,True,284600.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.DTZNY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DYNT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DSWL,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DTE,True,True,742800.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.DSX.PRB,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DTDT,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DTK,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DWAHY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DY,True,True,169300.0,3.0,77.0,157.0,80.0,160.0,75.0,155.0,65.0,145.0
US.DSNKY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DSS,False,False,0.0,0.0,100.0,260.42,100.0,260.42,100.0,260.42,100.0,260.42
US.DTMXD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DUFRY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DXLG,False,False,0.0,0.0,100.0,279.33,100.0,279.33,100.0,279.33,100.0,279.33
US.DTEST,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DTI,False,False,0.0,0.0,100.0,105.93999999999998,100.0,105.93999999999998,100.0,105.93999999999998,100.0,105.93999999999998
US.DYBTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DTRUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DVAX,False,True,276900.0,3.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.DUK.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DTM,True,True,419100.0,3.0,88.0,88.0,90.0,90.0,86.7,86.7,80.0,80.0
US.DTW,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DVLT,False,False,0.0,0.0,100.0,484.5,100.0,484.5,100.0,484.5,100.0,484.5
US.DWTX,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DT,True,True,1396200.0,3.0,55.00000000000001,67.0,55.00000000000001,70.0,55.00000000000001,65.0,45.0,55.00000000000001
US.DTCWY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DTLAP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DTNOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DVLN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DWSN,False,False,0.0,0.0,100.0,153.38,100.0,153.38,100.0,153.38,100.0,153.38
US.DYN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.DTST,False,False,0.0,0.0,100.0,98.24000000000001,100.0,98.24000000000001,100.0,98.24000000000001,100.0,98.24000000000001
US.DVCMY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DXF,False,False,0.0,0.0,100.0,125.0,100.0,125.0,100.0,125.0,100.0,125.0
US.DTII,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DUOT,False,False,0.0,0.0,100.0,56.87275,100.0,60.0,100.0,55.5325,100.0,42.13
US.DYNA,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DXC,True,True,1461000.0,3.0,70.0,67.0,70.0,70.0,70.0,65.0,60.0,55.00000000000001
US.DYCU,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DXPE,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DYAI,False,False,0.0,0.0,100.0,285.39,100.0,285.39,100.0,285.39,100.0,285.39
US.DSGX,True,True,134200.0,3.0,63.0,87.0,65.0,90.0,61.7,85.0,55.00000000000001,75.0
US.DX.PRC,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DVS,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DXR,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DTG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.DUNEU,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.DTSQR,False,False,0.0,0.0,100.0,1785.7199999999998,100.0,1785.7199999999998,100.0,1785.7199999999998,100.0,1785.7199999999998
US.DUK,True,True,2557100.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.DUO,False,False,0.0,0.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,140.0
US.DYORU,False,False,0.0,0.0,100.0,58.1905,100.0,60.0,100.0,57.415000000000006,100.0,49.66
US.DTEGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.DTIL,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
